marketid,submarketid,geographyname,period,askingrent,askingrpsf,effectiverent,effectiverpsf,askingrentchange,yoyaskingrentchange,effectiverentchange,yoyeffectiverentchange,ssaskingrentchange,ssyoyaskingrentchange,sseffectiverentchange,ssyoyeffectiverentchange,occupancy,occupancychange,yoyoccupancychange,ssoccupancychange,ssyoyoccupancychange,vacancyrate,concession,concessionpercentaskingrent,percentofunitsofferingconcessions,propertiessampled,unitssampled,existingunits,averageyearbuilt,averageunitsize
19740,9,Thornton/Northglenn,Y2025M12,1637,1.885,1587,1.827,0.0025,-0.0326,0.0029,-0.0593,0.0025,-0.045,0.0029,-0.0633,0.9384,0.0038,-0.0024,0.0038,0.0011,0.0616,196,0.123,0.259,35,10389,12899,1995,869
19740,9,Thornton/Northglenn,Y2026M01,1657,1.908,1613,1.858,0.0121,-0.0202,0.0167,-0.0366,0.0126,-0.0315,0.0172,-0.0403,0.9383,-0.0001,0.0029,-0.0001,0.0056,0.0617,187,0.118,0.236,35,10381,12899,1995,868
19740,9,Thornton/Northglenn,Y2026M02,1645,1.894,1604,1.846,-0.0072,-0.0161,-0.0059,-0.0336,-0.0073,-0.031,-0.0058,-0.0412,0.9375,-0.0008,0.0004,-0.0008,0.0033,0.0625,194,0.12,0.215,35,10389,12899,1996,869
19740,9,Thornton/Northglenn,Y2026M03,1644,1.892,1583,1.823,-0.0009,-0.0323,-0.0126,-0.0594,-0.0009,-0.0421,-0.0126,-0.0628,0.9429,0.0054,0.002,0.0054,0.0033,0.0571,200,0.121,0.301,35,10389,12899,1996,869
19740,10,Northeast Denver,Y2022M01,1801,2.044,1792,2.034,0.0056,0.139,0.005,0.1516,0.0019,0.1221,0.0019,0.1352,0.9618,-0.0114,0.0247,-0.0091,0.0296,0.0382,124,0.067,0.075,52,14123,23814,2006,881
19740,10,Northeast Denver,Y2022M02,1812,2.054,1803,2.043,0.0061,0.1419,0.0062,0.1628,0.006,0.1261,0.0061,0.147,0.9693,0.0075,0.036,0.0074,0.0407,0.0307,143,0.08,0.064,53,14290,23977,2007,882
19740,10,Northeast Denver,Y2022M03,1832,2.077,1822,2.066,0.0113,0.143,0.011,0.1575,0.0113,0.1285,0.011,0.1429,0.9675,-0.0018,0.0352,-0.0018,0.0372,0.0325,150,0.081,0.065,53,14290,24121,2007,882
19740,10,Northeast Denver,Y2022M04,1870,2.118,1863,2.11,0.0206,0.158,0.0223,0.1721,0.0186,0.1406,0.0202,0.1547,0.9652,-0.0023,0.0248,-0.0023,0.0263,0.0348,100,0.058,0.069,54,14413,24267,2009,883
19740,10,Northeast Denver,Y2022M05,1910,2.17,1905,2.164,0.0213,0.1624,0.0222,0.1735,0.0234,0.1461,0.0244,0.1576,0.9624,-0.0028,0.0162,-0.0034,0.0158,0.0376,139,0.076,0.038,53,14263,24441,2009,880
19740,10,Northeast Denver,Y2022M06,1923,2.182,1918,2.177,0.0068,0.1417,0.0071,0.1518,0.0058,0.1234,0.006,0.131,0.9508,-0.0116,-0.0062,-0.0114,-0.0099,0.0492,144,0.079,0.032,52,14200,24580,2009,881
19740,10,Northeast Denver,Y2022M07,1937,2.194,1930,2.185,0.0076,0.1116,0.0061,0.1164,0.0059,0.1028,0.0051,0.1082,0.947,-0.0038,-0.0139,-0.0022,-0.0135,0.053,105,0.051,0.071,53,14440,24687,2009,883
19740,10,Northeast Denver,Y2022M08,1946,2.204,1938,2.195,0.0044,0.0932,0.0042,0.0944,0.0051,0.083,0.0048,0.0851,0.9563,0.0093,-0.0155,0.0093,-0.0156,0.0437,130,0.066,0.06,54,14476,24794,2009,883
19740,10,Northeast Denver,Y2022M09,1946,2.201,1938,2.192,0,0.0846,-0.0001,0.0851,-0.0022,0.0711,-0.0013,0.0731,0.9471,-0.0092,-0.03,-0.0072,-0.0296,0.0529,141,0.073,0.057,56,15030,24959,2010,884
19740,10,Northeast Denver,Y2022M10,1939,2.196,1930,2.186,-0.0034,0.0715,-0.004,0.0727,-0.009,0.0538,-0.0074,0.0581,0.9443,-0.0028,-0.0281,0,-0.0258,0.0557,164,0.08,0.056,58,15547,25118,2011,883
19740,10,Northeast Denver,Y2022M11,1929,2.184,1919,2.173,-0.0056,0.0756,-0.0058,0.0789,-0.0056,0.0579,-0.0058,0.0639,0.9434,-0.0009,-0.0279,-0.0009,-0.0278,0.0566,166,0.08,0.057,58,15547,25631,2011,883
19740,10,Northeast Denver,Y2022M12,1895,2.15,1876,2.129,-0.0175,0.0582,-0.0222,0.0525,-0.0157,0.0433,-0.0204,0.0397,0.9403,-0.0031,-0.0329,-0.0035,-0.0327,0.0597,104,0.053,0.178,59,15699,25809,2009,881
19740,10,Northeast Denver,Y2023M01,1890,2.144,1876,2.128,-0.0027,0.0494,-0.0004,0.047,-0.0027,0.0392,-0.0004,0.0379,0.9385,-0.0018,-0.0233,-0.0018,-0.0251,0.0615,119,0.063,0.118,59,15699,25910,2009,881
19740,10,Northeast Denver,Y2023M02,1900,2.156,1884,2.138,0.0055,0.0488,0.0042,0.0449,0.0054,0.0378,0.0049,0.0362,0.941,0.0025,-0.0283,0.0038,-0.0245,0.059,110,0.058,0.15,60,15927,26012,2010,881
19740,10,Northeast Denver,Y2023M03,1928,2.188,1915,2.173,0.0146,0.0522,0.0166,0.0507,0.0146,0.0431,0.0166,0.043,0.9426,0.0016,-0.0249,0.0016,-0.0216,0.0574,142,0.071,0.091,60,15927,26075,2010,881
19740,10,Northeast Denver,Y2023M04,1929,2.188,1917,2.175,0.0006,0.0315,0.001,0.0289,0.0004,0.0254,0.0008,0.024,0.9391,-0.0035,-0.0261,-0.0035,-0.0234,0.0609,120,0.066,0.101,59,15900,26152,2010,882
19740,10,Northeast Denver,Y2023M05,1949,2.205,1933,2.186,0.0105,0.0207,0.0086,0.0151,0.0088,0.011,0.0068,0.0056,0.9402,0.0011,-0.0222,0.0012,-0.0199,0.0598,95,0.049,0.169,60,16050,26287,2010,884
19740,10,Northeast Denver,Y2023M06,1991,2.251,1972,2.23,0.0212,0.0354,0.02,0.0281,0.0106,0.0174,0.0126,0.0138,0.9388,-0.0014,-0.012,0.0015,-0.006,0.0612,155,0.077,0.12,63,16744,26405,2010,884
19740,10,Northeast Denver,Y2023M07,1991,2.251,1979,2.238,0,0.0276,0.0038,0.0257,0,0.012,0.0038,0.0097,0.9397,0.0009,-0.0073,0.0009,-0.0056,0.0603,116,0.062,0.097,63,16744,26540,2010,884
19740,10,Northeast Denver,Y2023M08,2002,2.264,1993,2.254,0.0056,0.0287,0.0071,0.0286,0.0056,0.0134,0.0071,0.014,0.944,0.0043,-0.0123,0.0043,-0.0072,0.056,109,0.058,0.077,63,16744,26723,2010,884
19740,10,Northeast Denver,Y2023M09,2003,2.265,1991,2.252,0.0007,0.0294,-0.0011,0.0275,0.0007,0.0176,-0.0011,0.0152,0.943,-0.001,-0.0041,-0.001,0.0003,0.057,115,0.057,0.104,63,16744,26861,2010,884
19740,10,Northeast Denver,Y2023M10,1988,2.24,1974,2.224,-0.0078,0.0249,-0.0088,0.0225,-0.0103,0.0166,-0.0111,0.0157,0.941,-0.002,-0.0033,-0.0024,-0.0019,0.059,172,0.082,0.081,64,17209,26999,2010,887
19740,10,Northeast Denver,Y2023M11,1995,2.239,1972,2.213,0.0039,0.0346,-0.0011,0.0274,-0.0064,0.0135,-0.0077,0.0137,0.9407,-0.0003,-0.0027,0.0018,0.001,0.0593,162,0.076,0.146,64,17459,27077,2011,891
19740,10,Northeast Denver,Y2023M12,1992,2.235,1963,2.203,-0.0018,0.0511,-0.0043,0.0461,-0.0018,0.0269,-0.0043,0.0295,0.9396,-0.0011,-0.0007,-0.0011,0.0019,0.0604,154,0.072,0.186,64,17459,27276,2011,891
19740,10,Northeast Denver,Y2024M01,1976,2.218,1943,2.18,-0.0077,0.0458,-0.0102,0.0358,-0.0077,0.0214,-0.0102,0.0185,0.938,-0.0016,-0.0005,-0.0016,0.0029,0.062,159,0.079,0.211,64,17459,27535,2011,891
19740,10,Northeast Denver,Y2024M02,1988,2.231,1962,2.202,0.0057,0.046,0.01,0.0418,0.0057,0.0243,0.01,0.0255,0.9394,0.0014,-0.0016,0.0014,-0.0005,0.0606,211,0.096,0.119,64,17459,27833,2011,891
19740,10,Northeast Denver,Y2024M03,1981,2.223,1954,2.193,-0.0035,0.0274,-0.0044,0.0203,-0.0035,0.0055,-0.0044,0.0033,0.9372,-0.0022,-0.0054,-0.0022,-0.0013,0.0628,190,0.091,0.142,64,17459,28081,2011,891
19740,10,Northeast Denver,Y2024M04,1990,2.233,1961,2.2,0.0048,0.0317,0.0036,0.0229,0.0048,0.0093,0.0036,0.0056,0.9389,0.0017,-0.0002,0.0017,0.0037,0.0611,171,0.081,0.172,64,17459,28421,2011,891
19740,10,Northeast Denver,Y2024M05,1995,2.239,1972,2.214,0.0022,0.0233,0.0059,0.0203,0.0024,0.0032,0.0061,0.0043,0.9389,0,-0.0013,0.0001,0.0025,0.0611,124,0.063,0.179,64,17439,28762,2011,891
19740,10,Northeast Denver,Y2024M06,1997,2.242,1973,2.215,0.0012,0.0032,0.0002,0.0005,0.0012,-0.0063,0.0002,-0.0082,0.9354,-0.0035,-0.0034,-0.0035,-0.0029,0.0646,185,0.093,0.131,64,17439,29191,2011,891
19740,10,Northeast Denver,Y2024M07,2001,2.242,1968,2.206,0.0018,0.005,-0.0023,-0.0056,0.0012,-0.0073,-0.0031,-0.0176,0.9382,0.0028,-0.0015,0.0037,0.0008,0.0618,156,0.081,0.207,65,17635,29576,2011,892
19740,10,Northeast Denver,Y2024M08,1992,2.233,1964,2.201,-0.0043,-0.0049,-0.0022,-0.0147,-0.0043,-0.016,-0.0022,-0.0255,0.9335,-0.0047,-0.0105,-0.0047,-0.0084,0.0665,155,0.078,0.181,65,17635,30364,2011,892
19740,10,Northeast Denver,Y2024M09,1981,2.221,1961,2.199,-0.0056,-0.0111,-0.0014,-0.015,-0.0053,-0.023,-0.0011,-0.0266,0.9431,0.0096,0.0001,0.0098,0.0023,0.0569,137,0.072,0.143,66,17662,30728,2011,892
19740,10,Northeast Denver,Y2024M10,1941,2.176,1914,2.146,-0.0202,-0.0235,-0.0241,-0.0302,-0.0202,-0.0317,-0.0241,-0.0389,0.9433,0.0002,0.0023,0.0002,0.0044,0.0567,162,0.087,0.166,66,17662,31432,2011,892
19740,10,Northeast Denver,Y2024M11,1916,2.148,1897,2.127,-0.0127,-0.0396,-0.0088,-0.0377,-0.0128,-0.0384,-0.0098,-0.0405,0.9442,0.0009,0.0035,0.0013,0.0028,0.0558,163,0.087,0.117,65,17436,31854,2012,892
19740,10,Northeast Denver,Y2024M12,1898,2.129,1871,2.098,-0.0092,-0.0468,-0.0139,-0.0469,-0.0092,-0.0473,-0.0128,-0.0472,0.9443,0.0001,0.0047,-0.0003,0.0052,0.0557,165,0.088,0.167,66,17662,32023,2011,892
19740,10,Northeast Denver,Y2025M01,1895,2.124,1858,2.083,-0.0019,-0.0412,-0.0068,-0.0436,-0.0021,-0.0421,-0.007,-0.0445,0.9409,-0.0034,0.0029,-0.0034,0.0031,0.0591,153,0.087,0.239,65,17626,32065,2011,892
19740,10,Northeast Denver,Y2025M02,1907,2.133,1854,2.074,0.0062,-0.0407,-0.0024,-0.0554,0.0012,-0.0472,-0.0022,-0.057,0.938,-0.0029,-0.0014,0.0006,0.0025,0.062,198,0.109,0.267,68,18054,32116,2011,894
19740,10,Northeast Denver,Y2025M03,1925,2.145,1885,2.1,0.0094,-0.0283,0.0167,-0.0353,0.0026,-0.041,0.0122,-0.0432,0.9329,-0.0051,-0.0043,-0.0044,-0.001,0.0671,227,0.124,0.176,74,19302,32202,2012,897
19740,10,Northeast Denver,Y2025M04,1939,2.162,1883,2.099,0.0077,-0.0255,-0.0008,-0.0396,0.0001,-0.0477,-0.0057,-0.0529,0.9424,0.0095,0.0035,0.0068,0.0018,0.0576,250,0.128,0.225,75,19982,32417,2013,897
19740,10,Northeast Denver,Y2025M05,1942,2.164,1852,2.065,0.0011,-0.0266,-0.0163,-0.0608,-0.0008,-0.053,-0.0153,-0.0756,0.935,-0.0074,-0.0039,-0.0055,-0.0041,0.065,254,0.131,0.35,76,20078,32633,2012,897
19740,10,Northeast Denver,Y2025M06,1959,2.18,1862,2.073,0.0088,-0.0192,0.0052,-0.0562,0.0038,-0.0505,0.0019,-0.0706,0.9355,0.0005,0.0001,0.0032,0.005,0.0645,294,0.151,0.329,77,20570,32849,2012,898
19740,10,Northeast Denver,Y2025M07,1951,2.174,1842,2.052,-0.0036,-0.0245,-0.0106,-0.064,-0.0023,-0.0534,-0.0059,-0.0779,0.9411,0.0056,0.0029,0.0075,0.0068,0.0589,290,0.148,0.377,78,21067,32969,2012,898
19740,10,Northeast Denver,Y2025M08,1941,2.165,1821,2.031,-0.0054,-0.0257,-0.0116,-0.0728,-0.0037,-0.0553,-0.0081,-0.0926,0.9303,-0.0108,-0.0032,-0.011,-0.0019,0.0697,290,0.154,0.413,78,21248,33148,2012,897
19740,10,Northeast Denver,Y2025M09,1917,2.136,1799,2.004,-0.0122,-0.0321,-0.012,-0.0827,-0.0147,-0.0668,-0.0148,-0.0973,0.9291,-0.0012,-0.014,-0.0004,-0.0131,0.0709,308,0.159,0.383,79,21427,33292,2012,898
19740,10,Northeast Denver,Y2025M10,1894,2.113,1759,1.963,-0.0121,-0.0241,-0.0222,-0.081,-0.0136,-0.0606,-0.0213,-0.0947,0.9239,-0.0052,-0.0194,-0.0026,-0.0156,0.0761,301,0.16,0.449,80,21627,33610,2012,896
19740,10,Northeast Denver,Y2025M11,1894,2.108,1781,1.982,-0.0002,-0.0117,0.0122,-0.0615,-0.0072,-0.0499,0.0043,-0.0835,0.9239,0,-0.0203,-0.0019,-0.0194,0.0761,300,0.159,0.378,79,21193,33715,2013,899
19740,10,Northeast Denver,Y2025M12,1880,2.094,1759,1.959,-0.007,-0.0095,-0.0119,-0.0596,-0.0072,-0.0461,-0.0121,-0.0809,0.9142,-0.0097,-0.0301,-0.0092,-0.028,0.0858,307,0.167,0.394,80,21246,33821,2013,898
19740,10,Northeast Denver,Y2026M01,1887,2.103,1744,1.944,0.0034,-0.0042,-0.0086,-0.0613,0.0041,-0.0423,-0.0067,-0.0769,0.9195,0.0053,-0.0214,0.0026,-0.0221,0.0805,340,0.177,0.419,79,20899,33919,2011,897
19740,10,Northeast Denver,Y2026M02,1908,2.108,1764,1.949,0.0114,0.0009,0.011,-0.0487,0.0027,-0.0403,0.0028,-0.0702,0.9214,0.0019,-0.0166,0.0053,-0.0202,0.0786,317,0.162,0.456,82,21752,34002,2013,905
19740,10,Northeast Denver,Y2026M03,1893,2.098,1742,1.931,-0.008,-0.0164,-0.0122,-0.0757,-0.0035,-0.0472,-0.0071,-0.0917,0.921,-0.0004,-0.0119,0.0021,-0.0122,0.079,328,0.169,0.46,83,22487,34077,2012,902
22744,1,Fort Lauderdale,Y2022M01,2662,2.726,2612,2.674,0.0039,0.288,0.0046,0.3146,0.0039,0.2055,0.0046,0.2461,0.9765,0.0049,0.0454,0.0049,0.0519,0.0235,319,0.118,0.16,54,14154,44278,2006,977
22744,1,Fort Lauderdale,Y2022M02,2714,2.776,2663,2.724,0.0192,0.287,0.0198,0.3128,0.0134,0.2292,0.0144,0.2684,0.978,0.0015,0.0478,0.0021,0.0523,0.022,294,0.106,0.171,51,13720,44352,2006,978
22744,1,Fort Lauderdale,Y2022M03,2735,2.798,2691,2.752,0.008,0.2878,0.0102,0.3091,0.008,0.2157,0.0102,0.2482,0.9754,-0.0026,0.0323,-0.0026,0.0358,0.0246,306,0.11,0.146,51,13720,44525,2006,978
22744,1,Fort Lauderdale,Y2022M04,2774,2.838,2730,2.792,0.0142,0.2924,0.0145,0.3049,0.0111,0.2238,0.0115,0.2475,0.9699,-0.0055,0.0238,-0.0065,0.0234,0.0301,305,0.11,0.146,50,13531,44699,2004,978
22744,1,Fort Lauderdale,Y2022M05,2797,2.862,2761,2.825,0.0084,0.2238,0.0117,0.2445,0.0084,0.2059,0.0117,0.2292,0.9627,-0.0072,0.0238,-0.0072,0.0131,0.0373,328,0.113,0.11,50,13531,44802,2004,978
22744,1,Fort Lauderdale,Y2022M06,2824,2.889,2795,2.859,0.0094,0.2128,0.0121,0.2345,0.0094,0.1816,0.0121,0.2078,0.95,-0.0127,-0.0052,-0.0127,-0.0004,0.05,323,0.11,0.09,50,13531,44905,2004,978
22744,1,Fort Lauderdale,Y2022M07,2844,2.909,2818,2.883,0.007,0.1863,0.0084,0.2075,0.007,0.164,0.0083,0.1823,0.9491,-0.0009,-0.014,-0.0011,-0.0137,0.0509,318,0.116,0.08,50,13529,44933,2004,978
22744,1,Fort Lauderdale,Y2022M08,2835,2.9,2811,2.876,-0.0029,0.163,-0.0026,0.1796,-0.0029,0.1388,-0.0026,0.1566,0.9446,-0.0045,-0.0216,-0.0045,-0.0249,0.0554,317,0.117,0.076,50,13529,44961,2004,978
22744,1,Fort Lauderdale,Y2022M09,2898,2.976,2872,2.949,0.0222,0.1561,0.0216,0.1708,-0.0028,0.1162,-0.0032,0.1308,0.9414,-0.0032,-0.0357,-0.0006,-0.0306,0.0586,326,0.112,0.081,49,12917,44989,2004,974
22744,1,Fort Lauderdale,Y2022M10,2904,2.982,2882,2.959,0.002,0.1314,0.0034,0.1485,0.002,0.1088,0.0034,0.123,0.9398,-0.0016,-0.0279,-0.0016,-0.032,0.0602,346,0.122,0.065,49,12917,45017,2004,974
22744,1,Fort Lauderdale,Y2022M11,2902,2.98,2877,2.954,-0.0006,0.1163,-0.0017,0.1305,0.0003,0.0896,0.0005,0.1057,0.9335,-0.0063,-0.0375,-0.0048,-0.0369,0.0665,338,0.118,0.075,50,13267,45045,2004,974
22744,1,Fort Lauderdale,Y2022M12,2880,2.958,2855,2.932,-0.0075,0.086,-0.0076,0.0983,-0.0075,0.0544,-0.0076,0.0688,0.9333,-0.0002,-0.0383,-0.0002,-0.0387,0.0667,325,0.116,0.078,50,13267,45073,2004,974
22744,1,Fort Lauderdale,Y2023M01,2904,2.988,2875,2.959,0.0081,0.0905,0.0071,0.1009,0.0024,0.0507,0.0016,0.0632,0.9345,0.0012,-0.042,0.0032,-0.0371,0.0655,273,0.093,0.104,51,13641,45138,2004,972
22744,1,Fort Lauderdale,Y2023M02,2916,3.001,2889,2.973,0.0041,0.0744,0.0047,0.0846,0.0041,0.0409,0.0047,0.0532,0.9348,0.0003,-0.0432,0.0003,-0.0404,0.0652,310,0.103,0.087,51,13641,45343,2004,972
22744,1,Fort Lauderdale,Y2023M03,2944,3.011,2918,2.985,0.0098,0.0763,0.0103,0.0847,0.0016,0.0357,0.0024,0.0445,0.9307,-0.0041,-0.0447,-0.0025,-0.0414,0.0693,310,0.104,0.083,50,13557,45408,2007,978
22744,1,Fort Lauderdale,Y2023M04,2948,2.996,2922,2.969,0.0014,0.0628,0.0011,0.0703,0.0053,0.0257,0.0047,0.0334,0.9253,-0.0054,-0.0446,-0.0051,-0.0399,0.0747,300,0.087,0.088,52,14070,45474,2007,984
22744,1,Fort Lauderdale,Y2023M05,2940,2.988,2916,2.963,-0.0027,0.051,-0.0021,0.0558,-0.0028,0.0148,-0.0021,0.0196,0.9314,0.0061,-0.0313,0.0059,-0.0261,0.0686,291,0.1,0.085,52,14067,45512,2007,984
22744,1,Fort Lauderdale,Y2023M06,2943,2.991,2915,2.962,0.001,0.0422,-0.0002,0.0429,0.001,0.0073,-0.0002,0.0078,0.9254,-0.006,-0.0246,-0.0058,-0.0196,0.0746,254,0.088,0.111,52,14070,45550,2007,984
22744,1,Fort Lauderdale,Y2023M07,2965,3.006,2942,2.983,0.0073,0.0426,0.0092,0.0438,0.0026,0.0033,0.0046,0.0045,0.9277,0.0023,-0.0214,0.0029,-0.0148,0.0723,287,0.097,0.08,51,13941,45588,2007,986
22744,1,Fort Lauderdale,Y2023M08,2962,3.003,2936,2.977,-0.001,0.0446,-0.0019,0.0445,-0.001,0.0055,-0.0019,0.0051,0.9288,0.0011,-0.0158,0.0011,-0.0085,0.0712,224,0.08,0.114,51,13941,45626,2007,986
22744,1,Fort Lauderdale,Y2023M09,2961,3.009,2925,2.972,-0.0003,0.0216,-0.0039,0.0184,-0.002,0.0057,-0.0044,0.0029,0.9291,0.0003,-0.0123,0.0007,-0.0086,0.0709,241,0.086,0.15,53,14409,45671,2007,984
22744,1,Fort Lauderdale,Y2023M10,2951,2.998,2922,2.969,-0.0033,0.0162,-0.0009,0.014,-0.0034,-0.0007,-0.001,-0.0031,0.9341,0.005,-0.0057,0.0046,-0.002,0.0659,252,0.092,0.116,53,14403,45716,2008,984
22744,1,Fort Lauderdale,Y2023M11,2964,3.012,2933,2.98,0.0044,0.0213,0.0038,0.0195,0.0044,0.0042,0.0038,0.0019,0.9325,-0.0016,-0.001,-0.0016,0.0023,0.0675,284,0.107,0.109,53,14403,45762,2008,984
22744,1,Fort Lauderdale,Y2023M12,2964,3.012,2935,2.982,0,0.0291,0.0006,0.0279,0,0.0128,0.0006,0.0127,0.9307,-0.0018,-0.0026,-0.0018,0.0003,0.0693,333,0.119,0.089,53,14403,45808,2008,984
22744,1,Fort Lauderdale,Y2024M01,2950,3.002,2915,2.967,-0.0048,0.016,-0.0067,0.0139,-0.0029,0.0109,-0.0022,0.0113,0.9292,-0.0015,-0.0053,0.0015,-0.0035,0.0708,348,0.123,0.1,54,14735,46096,2010,983
22744,1,Fort Lauderdale,Y2024M02,2969,3.022,2936,2.988,0.0065,0.0184,0.0072,0.0164,0.0065,0.0106,0.0071,0.011,0.9357,0.0065,0.0009,0.0065,0.0063,0.0643,334,0.118,0.099,54,14731,46142,2010,983
22744,1,Fort Lauderdale,Y2024M03,2971,3.024,2932,2.984,0.0006,0.0091,-0.0013,0.0046,0.0006,0.0091,-0.0013,0.0072,0.9347,-0.001,0.004,-0.001,0.0063,0.0653,289,0.105,0.134,54,14733,46163,2010,983
22744,1,Fort Lauderdale,Y2024M04,2964,3.017,2930,2.982,-0.0022,0.0054,-0.0006,0.0029,-0.0023,0.0009,-0.0007,0.0015,0.9342,-0.0005,0.0089,-0.0005,0.0114,0.0658,262,0.099,0.13,54,14727,46184,2010,983
22744,1,Fort Lauderdale,Y2024M05,2939,2.991,2907,2.958,-0.0084,-0.0003,-0.008,-0.003,-0.0084,-0.0036,-0.008,-0.0046,0.934,-0.0002,0.0026,-0.0002,0.0058,0.066,232,0.089,0.14,54,14728,46317,2010,983
22744,1,Fort Lauderdale,Y2024M06,2912,2.964,2868,2.919,-0.0093,-0.0106,-0.0135,-0.0162,-0.0091,-0.0143,-0.0133,-0.0184,0.9273,-0.0067,0.0019,-0.0068,0.0048,0.0727,242,0.089,0.183,54,14741,46509,2010,982
22744,1,Fort Lauderdale,Y2024M07,2894,2.945,2864,2.915,-0.0062,-0.0239,-0.0014,-0.0265,-0.0063,-0.0194,-0.0015,-0.0225,0.9275,0.0002,-0.0002,0.0002,0.0024,0.0725,234,0.082,0.129,54,14733,46808,2010,983
22744,1,Fort Lauderdale,Y2024M08,2871,2.951,2827,2.906,-0.008,-0.0307,-0.0127,-0.0371,-0.0017,-0.02,-0.0041,-0.0223,0.9251,-0.0024,-0.0037,0.0001,0.0013,0.0749,278,0.101,0.156,56,15234,46973,2011,973
22744,1,Fort Lauderdale,Y2024M09,2863,2.942,2813,2.891,-0.0028,-0.0332,-0.0052,-0.0383,-0.0028,-0.0206,-0.0052,-0.0248,0.9252,0.0001,-0.0039,0.0001,-0.0004,0.0748,302,0.104,0.166,56,15234,47139,2011,973
22744,1,Fort Lauderdale,Y2024M10,2840,2.919,2795,2.873,-0.0078,-0.0375,-0.0062,-0.0434,-0.0078,-0.028,-0.0062,-0.0336,0.9252,0,-0.0089,0,-0.0049,0.0748,267,0.095,0.17,56,15234,47288,2011,973
22744,1,Fort Lauderdale,Y2024M11,2831,2.91,2802,2.88,-0.0032,-0.0448,0.0026,-0.0445,-0.0032,-0.0354,0.0026,-0.0347,0.9289,0.0037,-0.0036,0.0037,0.0006,0.0711,272,0.098,0.106,56,15234,47358,2011,973
22744,1,Fort Lauderdale,Y2024M12,2846,2.926,2818,2.897,0.0054,-0.0397,0.0057,-0.0396,0.0054,-0.03,0.0057,-0.0297,0.9305,0.0016,-0.0002,0.0016,0.004,0.0695,257,0.096,0.109,56,15234,47428,2011,973
22744,1,Fort Lauderdale,Y2025M01,2852,2.941,2806,2.893,0.002,-0.0332,-0.0044,-0.0374,0.005,-0.022,-0.0013,-0.0289,0.932,0.0015,0.0028,0.0013,0.0035,0.068,350,0.126,0.132,55,15147,47499,2012,970
22744,1,Fort Lauderdale,Y2025M02,2907,2.994,2881,2.967,0.0193,-0.0209,0.0268,-0.0187,0.0069,-0.0227,0.0144,-0.0203,0.9375,0.0055,0.0018,0.0073,0.0048,0.0625,252,0.089,0.104,55,14999,47654,2012,971
22744,1,Fort Lauderdale,Y2025M03,2920,3.009,2899,2.987,0.0044,-0.0171,0.0064,-0.0111,0.0063,-0.0173,0.0082,-0.0113,0.9486,0.0111,0.0139,0.0109,0.0155,0.0514,270,0.108,0.076,55,15084,47784,2012,971
22744,1,Fort Lauderdale,Y2025M04,2931,3.014,2901,2.984,0.0038,-0.0112,0.0007,-0.0098,-0.0034,-0.0203,-0.0033,-0.0163,0.9453,-0.0033,0.0111,-0.0011,0.014,0.0547,318,0.111,0.093,56,15131,47846,2012,972
22744,1,Fort Lauderdale,Y2025M05,3010,3.067,2974,3.03,0.0269,0.024,0.0251,0.0232,-0.0006,-0.0112,0.0001,-0.0062,0.9463,0.001,0.0123,0.0008,0.0118,0.0537,330,0.098,0.108,58,15812,47892,2013,981
22744,1,Fort Lauderdale,Y2025M06,2996,3.046,2962,3.011,-0.0045,0.0289,-0.004,0.033,-0.0036,-0.0047,-0.0027,0.0044,0.9462,-0.0001,0.0189,0.0011,0.0181,0.0538,358,0.104,0.094,58,16109,47938,2014,984
22744,1,Fort Lauderdale,Y2025M07,2985,3.035,2950,2.999,-0.0037,0.0315,-0.0042,0.0301,-0.0033,-0.0005,-0.0039,0.0026,0.9474,0.0012,0.0199,0.0011,0.0207,0.0526,334,0.099,0.106,58,16134,47984,2014,983
22744,1,Fort Lauderdale,Y2025M08,2999,3.05,2963,3.014,0.0048,0.0448,0.0046,0.0481,0.0052,0.0057,0.0051,0.0099,0.9523,0.0049,0.0272,0.0049,0.0216,0.0477,376,0.111,0.095,58,16110,48197,2014,983
22744,1,Fort Lauderdale,Y2025M09,2962,3.033,2928,2.999,-0.0125,0.0347,-0.012,0.041,-0.0026,-0.0007,-0.0024,0.0078,0.9488,-0.0035,0.0236,-0.0034,0.022,0.0512,316,0.099,0.108,59,16663,48411,2013,976
22744,1,Fort Lauderdale,Y2025M10,2955,3.022,2919,2.986,-0.0023,0.0403,-0.0029,0.0444,-0.0025,0.0037,-0.0031,0.0096,0.9474,-0.0014,0.0222,-0.0013,0.0213,0.0526,321,0.101,0.111,59,16663,48626,2013,978
22744,1,Fort Lauderdale,Y2025M11,2957,3.023,2915,2.98,0.0008,0.0445,-0.0014,0.0402,0.0028,0.0122,0.0008,0.0105,0.945,-0.0024,0.0161,-0.0015,0.017,0.055,335,0.11,0.126,59,16740,48820,2013,978
22744,1,Fort Lauderdale,Y2025M12,2953,3.021,2916,2.982,-0.0013,0.0376,0.0003,0.0346,-0.0004,0.005,0.0014,0.0048,0.9435,-0.0015,0.013,-0.0016,0.0142,0.0565,345,0.112,0.109,59,16768,49348,2013,978
22744,1,Fort Lauderdale,Y2026M01,2952,3.022,2903,2.971,-0.0003,0.0352,-0.0043,0.0346,0.0001,0.0009,-0.0039,0.0023,0.9478,0.0043,0.0158,0.0043,0.0159,0.0522,369,0.123,0.133,59,16768,49348,2013,977
